code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
8480017439475,Barritas de cereales con chocolate con leche,Dia,snacks_dulces,456.0,8.1,19.3,60.9,en:gluten|en:milk|en:nuts|en:peanuts|en:soybeans|en:sulphur-dioxide-and-sulphites|es:avena,22950000006
8480017439499,Barritas de cereales con plátano y chocolate con leche,Dia,snacks_dulces,407.0,6.7,11.5,66.5,en:gluten|en:milk|en:soybeans|fr:avoine,24900000008
8480017319319,Barritas de frutos secos con chocolate negro y sal,Dia,snacks_dulces,535.0,19.7,37.3,24.5,en:milk|en:nuts|en:peanuts|en:soybeans,9
8480017147479,Base de pizza fina,Dia,platos_preparados,282.0,7.0,5.9,49.2,en:gluten|en:soybeans,2
8480017057167,Batido de chocolate,Dia,lacteos,72.0,3.5,1.6,10.8,en:milk,22900000005
8480017046321,Batido de vainilla,Dia,lacteos,64.0,2.9,1.3,10.3,,19900000002
8480017046314,Batido fresa,Dia,lacteos,39.0,3.4,0.6,4.9,en:milk,22900000006
8480017172020,Bebida de almendras,Dia,lacteos,29.0,0.5,1.4,3.5,en:nuts,19950000001
8480017172013,Bebida de arroz,Dia,lacteos,49.0,0.2,1.1,9.5,,19950000001
8480017151599,Bebida de avena con calcio,Dia,lacteos,56.0,1.1,0.7,11.0,en:gluten|es:avena,24950000022
8480017061171,Bebida de soja - Pack de 3,Dia,lacteos,47.4,3.1,1.8,4.7,en:soybeans,1
8480017284235,Bebida de soja 0% azúcares,"Vegedia,Dia",lacteos,22.0,2.0,0.9,1.4,en:soybeans,24950000032
8410128650315,Bebida de soja Natural,,lacteos,39.0,3.1,1.7,2.4,en:soybeans,21990000021
8410128660031,Bebida de soja ligera,,lacteos,26.9,2.2,1.1,1.8,en:soybeans,21950000012
00413419,Bebida de soja light,DIA,lacteos,31.2,2.1,1.2,3.0,,1
8480017076229,Bebida de soja light con calcio,Dia,lacteos,27.0,2.6,1.4,0.9,en:soybeans,22950000002
8480017281258,Bebida energética sabor mango El diablo de Dia lata,Dia,bebidas,21.0,0.0,0.0,4.9,,1
8480017488886,Bebida láctea omega 3,Dia,lacteos,43.0,3.0,0.9,5.6,en:fish,20900000003
8480017079015,Bebida para deportistas,Dia,bebidas,20.0,0.0,0.0,4.8,,6
8410184032025,Benefit arroces quinoa y verdura,Brillante,platos_preparados,190.0,5.7,4.4,30.0,,19950000001
8480017420671,Bifidus con piña,Dia,yogures,50.0,4.6,0.1,7.6,,19900000003
8480017528681,Bifidus edulcorado 0%,Dia,yogures,39.0,3.9,0.1,5.6,en:milk,19900000001
3023290401149,Bifidus saveur citron,LNUF,yogures,88.0,3.3,2.9,12.2,,18950000007
8480017260307,Biscotes el molino de día,El molino de Dia,pan,389.0,11.0,4.8,73.0,en:gluten,12
8480017011442,Biscotes integrales,Día,pan,384.0,15.0,6.0,63.0,en:gluten,20950000001
8480017006905,Biscuit fourré goût Chocolat,Dia,snacks_dulces,473.0,5.6,20.0,67.0,en:gluten|en:milk|en:soybeans|en:sulphur-dioxide-and-sulphites,24900000019
8480017253651,Bizcocho de naranja con chocolate,Dia,snacks_dulces,408.0,4.5,20.6,50.4,en:eggs|en:gluten,1
3560070370344,Bleu cremoso,Classic',yogures,365.0,16.0,33.0,1.0,en:milk,24950000034
8480017211224,Bloque de helado 3 sabores,Dia,snacks_dulces,74.0,0.6,2.9,11.2,,1
8410087060705,Bocaditos de bizcocho sin aceite de palma envasados de,Dulcesol,snacks_dulces,465.0,6.2,27.0,49.0,en:eggs|en:gluten,24900000011
8480017243041,Bolas Con Chocolate,granDIA,cereales_desayuno,378.0,8.3,2.9,77.0,en:gluten,1
8480017762238,Bolas con chocolate,Dia,cereales_desayuno,371.0,8.3,2.9,77.0,en:gluten,9
2000000100265,Boletus Desidratados,Trevijano,verdura,298.0,29.0,3.7,23.0,,0
8480017019189,Bolleria al cacao,Dia,snacks_dulces,459.0,6.7,29.0,42.0,en:eggs|en:gluten|en:milk|en:soybeans,1
8480017006301,Bombones rellenos de cereza y licor,Dia,snacks_dulces,410.0,3.2,18.0,50.0,en:soybeans,1
8480017086198,Bombones rellenos de menta,Dia,snacks_dulces,436.4,3.0,18.0,65.6,en:soybeans,1
8480017293954,Bonito del norte en aceite de oliva,Dia,pescado_marisco,370.0,16.0,34.0,0.0,en:fish|es:bonito,19900000001
8480017173041,Bonito del norte en escabeche,Día,pescado_marisco,143.0,20.0,7.0,0.0,en:fish,1
8480017118776,Brie,Dia,yogures,356.0,17.0,32.0,2.0,,21900000002
8480017786739,Brioche,Dia,snacks_dulces,344.0,8.5,11.5,50.0,,19900000001
8436032705255,Brocoli,Vega Tajo,verdura,28.8,2.7,0.3,2.3,,0
8480017200020,Brocoli,Hortiberia,verdura,36.0,4.0,0.5,1.7,,1
8410954000278,Brotes germinados,Rioverde,legumbres,34.0,1.7,0.3,5.6,en:sulphur-dioxide-and-sulphites,1
8437000305019,Brócoli,San Juan del Valle,verdura,36.0,4.0,0.5,1.7,,1
8480017140333,"Brócoli, coliflor y zanahoria",Dia,verdura,37.0,1.6,0.5,5.0,,1
8480017329424,Brócolis,Dia,verdura,34.0,2.4,0.5,3.5,,1
8480017273390,Burger Crunchy Chicken 2uds Selección de DIA,Selección de DIA,carne,225.0,14.1,10.1,19.5,,3
8411030025307,Burger meat 4UDS Mixta Pavo+Pollo,SERRANO,carne,174.0,16.0,11.5,1.4,en:soybeans,4
8480017250841,Burger vacuno y cerdo,Dia,carne,210.0,17.5,15.0,1.0,,2
8424219030085,Burgers de pollo,Roler,carne,100.0,18.0,2.9,0.2,en:soybeans,2
8434532495140,Burguer XL,Panrico,pan,280.0,9.3,4.9,48.0,en:gluten|en:sesame-seeds,19900000001
8480017420657,Bífidus cremoso con fresa 0%,Dia,yogures,45.0,4.7,0.0,6.4,en:milk,20950000004
3560070423941,CORAZÓN de Mousse,"Carrefour, Carrefour Sensation",snacks_dulces,544.0,7.1,35.0,46.0,en:milk|en:nuts|en:soybeans,24900000009
8480017230669,Cacahuete frito salado,NATURMUND,legumbres,603.0,28.0,52.5,5.9,en:peanuts,24950000015
8480017063526,Cacahuete tostado sin sal añadida,Dia,legumbres,657.0,30.1,50.5,16.1,en:peanuts,19950000002
8480017034403,Cacahuetes con miel,Dia,legumbres,595.0,23.0,46.0,19.0,,18900000003
8412600023617,Cacahuetes dorados a la miel y sal,Eagle,frutos_secos_semillas,611.0,25.0,48.0,17.0,,0
12330065,Cacao Instantaneo,Dia,bebidas,74.0,3.7,1.8,10.4,,1
8410100025131,Cacao en polvo Nesquik,"Nestlé, Nesquik",snacks_dulces,386.0,5.1,3.8,79.2,en:soybeans,23900000004
8480017001979,Cacao instantáneo,Dia,bebidas,74.0,3.7,1.8,10.4,,20900000009
8480017002389,Cacao soluble,Dia,bebidas,378.0,4.7,2.3,81.0,en:gluten|en:soybeans,22900000001
0848001714332,Café soluble crema,DIA,bebidas,296.0,19.4,1.1,42.6,,0
8480017034915,Calabacines,Unión,verdura,16.5,1.2,0.3,1.8,,1
2402946009051,Calabaza,El Guapo,verdura,14.9,1.1,0.2,1.6,,0
8480017346094,Calcio Leche semidesnatada UTH,Dia,lacteos,52.0,3.9,1.6,6.0,en:milk,19900000001
8000920401439,Calippo,Calippo,snacks_dulces,91.5,0.5,0.5,21.0,,18900000001
8722700231974,Calippo sabor fresa,Frigo,snacks_dulces,91.5,0.5,0.5,21.0,,22900000003
8480017171399,Camperos,Dia,pan,392.0,11.5,5.3,71.8,en:gluten,6
8480017171306,Camperos integrales,Dia,pan,369.0,11.8,0.5,76.9,,1
8410173001018,Cannelloni,El Pavo,pasta_arroz,360.0,12.0,1.4,73.0,en:gluten,21950000002
8480017039446,Canónigos,Dia,verdura,38.6,3.1,0.7,2.6,,6
8410000005387,Caramelo Liquido,Royal,snacks_dulces,312.0,0.1,0.1,78.0,en:sulphur-dioxide-and-sulphites,1
8480017574664,Cardo,Dia,verdura,30.0,0.8,0.5,4.7,,1
8435065304015,Cayena,Casa Femafa,aceites_salsas,318.0,12.0,17.3,56.6,,0
8480017517135,Cebolla cortada,Dia,verdura,36.0,1.6,0.4,5.7,,2
8435065300154,Cebolla deshidratada,Casa Femafa,aceites_salsas,26.0,1.1,0.0,5.3,,0
8480017578846,Cebolla morada,Deleite de la Huerta,verdura,38.6,1.1,0.6,6.2,,3
8480017162823,Cebollas,Deleite de la Huerta,verdura,38.6,1.1,0.6,6.2,,1
8480017371676,Cereales Fibre,Dia,cereales_desayuno,279.0,14.8,5.0,43.6,en:gluten,2
8480017102843,Cereales copos de arroz y trigo integral con frutos rojos,Dia,cereales_desayuno,373.0,7.8,1.5,79.4,en:gluten,23900000009
8480017371768,Cereales fruta y fibra,Dia,cereales_desayuno,378.0,8.6,6.4,67.1,en:gluten|en:nuts,24900000011
8480017372031,Cereales muesli con frutas,Dia,cereales_desayuno,447.0,8.2,17.4,60.7,en:banana,24900000011
8480017119414,Cereales solubles,Dia,cereales_desayuno,362.0,5.5,0.0,82.0,en:gluten,19900000002
8480017046307,Cereza,Agrupación de Cooperativas Valle del Jerte,fruta,55.7,0.8,0.2,13.0,,0
8411327722018,Cerveza rubia sin alcohol,Mahou,bebidas,25.0,0.2,0.0,4.6,en:gluten,24900000009
8424631100014,Champiñon cultivado,Champiñones Cumar,verdura,21.7,2.4,0.2,1.9,,2
8480017016669,Champiñones laminados,Dia,verdura,12.0,1.5,0.0,1.0,,21900000003
8480017017109,Chili con carne,DIA,platos_preparados,115.0,7.1,4.4,9.8,,1
8480017512628,Chipirones rellenos en salsa americana,Dia,pescado_marisco,158.0,21.3,7.8,0.5,,19900000001
8410100026824,Chocapic Original,Nestlé,cereales_desayuno,385.0,8.6,4.6,73.0,en:gluten,24950000016
8434165482845,Choco Flakes,Cuétara,cereales_desayuno,446.0,5.8,14.0,73.0,en:gluten|en:soybeans|en:sulphur-dioxide-and-sulphites,21990000002
8480017130686,Chocoaros de chocolate blanco,Dia,snacks_dulces,509.0,6.0,25.0,64.0,en:gluten|en:milk|en:soybeans,22900000003
8480017347190,Chocolat au lait aux amandes entières,Dia,snacks_dulces,565.0,11.0,37.0,45.0,en:milk|en:nuts|en:soybeans,1
8480017030535,Chocolat cacao,Dia,bebidas,377.0,4.4,2.1,82.0,en:gluten,23900000002
8480017015532,Chocolate Negro,Dia,snacks_dulces,508.0,5.6,28.0,54.0,en:soybeans,20900000014
8480017181183,Chocolate Negro con Pepitas de Cacao Caramelizadas,Dia,snacks_dulces,537.0,10.0,37.0,34.0,,13
8480017516114,Chocolate Negro con pepitas de cacao caramelizadas,Dia,snacks_dulces,541.0,11.0,37.0,34.0,,0
8480017032669,Chocolate Postres,Dia,snacks_dulces,523.0,6.3,32.0,48.0,en:soybeans,21900000003
8410109000016,Chocolate Valor Puro,Valor,snacks_dulces,540.0,6.2,33.0,50.0,en:soybeans,21900000003
8480017828668,Chocolate blanco,Dia,snacks_dulces,539.0,6.0,31.0,59.0,en:milk|en:soybeans,4
3387390326468,Chocolate con Leche,"Nestlé,Fitness",cereales_desayuno,396.0,8.6,7.2,69.5,en:gluten|en:milk|en:soybeans,24990000078
8480017828651,Chocolate con leche,Dia,snacks_dulces,529.0,4.9,29.0,62.0,en:milk|en:nuts|en:soybeans,21900000001
8480017175366,Chocolate con leche Sin Lactosa,Dia,snacks_dulces,549.0,6.6,34.1,54.0,en:milk|en:soybeans,0
8480017828682,Chocolate con leche almendras,Dia,snacks_dulces,548.0,9.9,30.0,49.0,,22900000002
8480017347220,Chocolate con leche y avellanas,Dia,snacks_dulces,560.0,8.8,36.0,49.0,en:milk|en:nuts|en:soybeans,1
8480017148834,Chocolate de Leite e Amêndoas Tostadas Partidas,Dia,snacks_dulces,548.0,9.9,34.0,49.0,,1
8480017155436,Chocolate mints,Dia,snacks_dulces,455.0,3.5,17.0,70.0,en:soybeans,20900000002
8480017192592,Chocolate negro 74%,Dia,snacks_dulces,535.0,9.3,40.0,31.0,en:milk|en:soybeans,23900000010
8480017181176,Chocolate negro 74% con naranja confitada,Dia,snacks_dulces,522.0,8.7,37.0,34.0,,4
8480017192585,Chocolate negro 85%,Chocolate negro día,snacks_dulces,542.0,11.0,43.0,22.0,en:milk,24950000021
8480017582379,Chocolate negro con almendras enteras,Dia,snacks_dulces,554.0,10.0,38.0,38.0,en:nuts|en:soybeans,20900000005
8480017582362,Chocolate negro con avellanas,"Dia, Dia - Distribuidora Internacional de Alimentación S.A.",snacks_dulces,562.0,7.5,39.5,40.0,en:nuts|en:soybeans,21900000004
8480017172099,Chocolate negro con frambuesa,Dia,snacks_dulces,488.3,5.8,30.3,48.1,en:soybeans,0
8480017013378,Chocolate negro con piel de naranja confitada 70% cacao,Dia,snacks_dulces,531.0,9.5,35.0,38.0,,1
8480017113559,Chocolate negro relleno de menta,Dia,snacks_dulces,446.9,3.6,18.5,66.5,,1
8480017111852,Chocolate negro sin azúcares,Dia,snacks_dulces,462.0,7.3,33.0,49.0,en:milk|en:soybeans,24900000008
8410109000115,Chocolate puro avellanas enteras 52% cacao,Valor,snacks_dulces,557.6,8.4,40.0,41.0,en:nuts|en:soybeans,22950000001
8480017169242,Chops Choc Cream,Dia,snacks_dulces,461.0,4.4,20.0,64.2,en:gluten|en:milk|en:peanuts|en:sesame-seeds|en:soybeans,19900000001
8480017087232,Chops choc duo - Céréales de blé et de riz extrudés,Dia,cereales_desayuno,407.0,7.7,5.0,81.0,en:gluten|en:milk|en:soybeans,2
8480017142788,Chorizo de pavo,Dia,carne,326.0,22.0,25.6,1.8,en:milk,4
2500313003029,Chuleta de contramuslo de pavo Selección de Dia,"Dia, Selección de Dia",carne,149.0,20.1,7.6,0.0,,12
8428775018761,Clementinas,Frutas Tono,fruta,52.8,0.9,0.1,12.0,,1
8480017496942,Cocido madrileño,Dia,platos_preparados,151.0,6.7,8.9,9.7,,21900000003
3560070713615,Cocktail de frutos secos tostados y salados,Carrefour,frutos_secos_semillas,657.0,25.0,58.0,5.6,en:nuts|en:peanuts,24950000015
3560070930036,Comté,Extra,yogures,427.0,26.0,34.0,1.9,en:milk,24995000088
8480017103079,Cookies,Dia,snacks_dulces,526.0,6.5,32.0,53.0,en:eggs|en:gluten,0
8480017132932,Cookies,Dia,snacks_dulces,442.0,6.3,20.0,63.0,en:soybeans,21900000005
3270190114055,Cookies con pepitas de chocolate & avellana,Carrefour,snacks_dulces,501.0,6.5,28.0,55.0,en:eggs|en:gluten|en:milk|en:nuts|en:soybeans,24950000061
3560070242016,Cookies con pepitas de chocolate & sabor coco,"Carrefour, Carrefour Classic",snacks_dulces,526.0,5.5,32.0,52.0,en:eggs|en:gluten|en:milk|en:soybeans,24950000035
8480017169297,Cookies rellenas de chocolate negro,Dia,snacks_dulces,494.0,6.4,28.0,51.0,en:gluten|en:milk|en:soybeans,23900000003
8480017038845,Copos de Avena,gran DIA,cereales_desayuno,372.0,13.5,7.0,58.7,en:gluten,24950000054
8480017679291,Copos de arroz y trigo integral con chocolate negro,Dia,cereales_desayuno,394.0,7.3,5.5,75.7,en:gluten|en:milk,24900000026
8480017743053,Copos de arroz y trigo integral original,Dia,cereales_desayuno,368.0,7.5,1.7,78.0,en:gluten,24900000007
8480017669568,Corn flakes,Dia,cereales_desayuno,365.0,6.0,1.0,80.0,en:gluten,24950000025
3270190021148,Coulommiers,"Carrefour Classic, Carrefour",yogures,256.0,19.0,20.0,1.0,en:milk,24950000035
2000000100264,Cous Cous Mediterráneo,Trevijano,platos_preparados,365.0,12.0,3.6,69.0,en:gluten|en:sesame-seeds,0
8410770800007,Couscous Oriental,Trevijano,platos_preparados,374.0,12.9,2.2,72.7,en:gluten|en:mustard,1
8410300357537,Crema casera calabaza,Gallina Blanca,platos_preparados,46.0,0.7,2.1,5.7,,24900000008
8480017029621,Crema de Calabacín,Día,platos_preparados,37.0,0.8,1.0,6.0,en:milk,24900000009
8480017318688,Crema de Pollo con verduras,Dia,platos_preparados,37.0,1.0,1.2,5.2,,11
8437002738341,Crema de calabaza,Solfrío,platos_preparados,22.0,0.7,0.5,3.7,,1
8480017029652,Crema de calabaza,Dia,platos_preparados,36.0,1.0,1.1,5.1,en:milk,24950000016
8480017029638,Crema de verduras,Dia,platos_preparados,39.0,0.9,1.3,5.5,en:celery|en:milk,24900000022
8480017052711,Crepes,Dia,snacks_dulces,437.0,7.1,20.0,56.0,,1
8480017100573,Croissants,Dia,snacks_dulces,470.0,6.9,28.0,47.0,en:eggs|en:gluten|en:milk|en:nuts|en:soybeans,23900000009
8480017272782,Croissants,Dia,snacks_dulces,458.0,6.6,27.0,46.0,en:eggs|en:gluten|en:milk,2
8480017007148,Croissants Rellenos de crema de cacao y avellanas,Dia,snacks_dulces,484.0,5.6,29.0,49.0,en:gluten|en:nuts,20900000001
8480017272799,Croissants rellenos de crema de cacao y avellanas,Dia,snacks_dulces,505.0,5.5,31.0,50.0,,1
3560070894161,Crusti ' nuts,Carrefour,legumbres,514.0,14.0,30.0,44.0,en:celery|en:gluten|en:milk|en:peanuts,21900000004
8480017045225,Curado Queso De Mezcla,"Dia,El cencerro",yogures,402.0,23.0,34.0,1.0,en:milk,10
3270190008606,Cuscús,Carrefour,pasta_arroz,353.0,13.0,1.8,69.0,en:gluten,24950000050
8480017041647,Céréales Chocolatées Fourrées au Chocolat,Dia,cereales_desayuno,415.0,6.0,12.7,67.0,en:gluten|en:nuts|en:peanuts|en:sesame-seeds|en:soybeans,20900000006
8480017063533,Cóctel frutos secos,"NATURMUNDO,Dia",frutos_secos_semillas,632.0,16.8,56.1,11.4,en:nuts,24900000021
8480017109309,DELICIOUS Patatas fritas con aceite de oliva,Dia,snacks_dulces,516.0,7.4,29.0,55.5,,2
8410500010614,Danet vainilla,Danone,lacteos,109.0,3.1,2.9,17.7,en:milk,24950000037
8410426350054,Datines deglet nour en rama de tunez,El Monaguillo,fruta,334.0,3.2,0.0,77.0,,5
8480017017697,Delicious - Crème à base de vinaigre balsamique de Modène,Dia,aceites_salsas,217.0,0.6,0.0,53.6,en:sulphur-dioxide-and-sulphites,24900000008
8480017153760,Delicious cheesecake con mermelada de fresa y galleta,Dia,lacteos,367.0,3.1,26.4,29.0,en:gluten|en:milk,1
8480017175311,Delicious chips de hortalizas,Dia,snacks_dulces,528.0,4.8,31.0,56.8,,20900000006
8480017172938,Delicious delicias de fruta,Dia,snacks_dulces,336.0,0.0,0.0,83.0,,1
8480017139566,Delicious frutos del Bosque,Dia,bebidas,6.0,0.1,0.2,1.0,,1
8480017153623,Delicious mini sticks de chocolate negro 62% cacao,Dia,snacks_dulces,495.3,7.5,34.5,38.7,en:soybeans,1
8480017139313,Delicious tónica ginger cardamomo,Dia,bebidas,38.0,0.0,0.0,9.0,,0
8480017333865,Dia Ground Black Pepper,Dia,aceites_salsas,330.0,13.3,7.5,39.5,,22900000007
8480017064066,Dia flash,Dia,snacks_dulces,28.0,0.0,0.0,7.0,,3
8480017836847,Dianitos sabor maiz,Dia,snacks_dulces,508.0,5.5,24.0,66.0,,16
8410376001938,Diet-Fibra Chocolate,"Diet-Fibra, Gullón",snacks_dulces,417.0,6.6,13.0,62.0,en:gluten|en:soybeans|es:avena|es:avena,23900000004
8410376026979,Digestive Muesli,Gullón,snacks_dulces,462.0,7.5,18.0,64.0,en:gluten|en:soybeans,24995000174
7622210114648,Digestive avena,"Fontaneda,Mondelez",snacks_dulces,465.0,7.0,22.0,56.0,en:gluten|en:soybeans|es:avena|es:avena,24950000027
8410664201248,Dulce de Membrillo,El Quijote,snacks_dulces,154.0,1.0,0.0,44.0,,21900000004
8480017223074,Dulce de membrillo,Dia,snacks_dulces,245.0,0.3,0.0,58.6,,20900000001
6194012401048,Dátiles en rama,Dat'Cha,fruta,290.0,2.7,0.4,65.0,,21950000003
8480017006516,Edam en Lonchas,Dia,yogures,311.0,26.0,23.0,0.1,en:milk,2
8480017238955,El Diablo Mojito,Dia,bebidas,19.0,0.0,0.0,4.4,,1
8480017281265,El Diablo sabor piña-coco,El Diablo,bebidas,21.0,0.0,0.0,4.9,,4
8480017162960,Emmental,Dia,yogures,368.0,26.7,28.2,1.7,en:milk,19900000006
8480017333131,Emmentaler Im Stück 250 gr.,Dia,yogures,369.0,27.0,29.0,0.1,,18900000001
8480017104670,Empanada de carne,Dia,platos_preparados,207.0,5.9,7.9,27.0,en:eggs|en:gluten|en:sulphur-dioxide-and-sulphites,2
8480017086006,Empiñonadas,"Delicious Dia, Dia",snacks_dulces,551.4,13.7,40.2,33.7,en:nuts,0
8480017644497,Energy drink,Dia,bebidas,44.0,0.4,0.0,10.5,,3
8480017016751,Ensaimadas,Dia,snacks_dulces,462.0,7.0,25.0,51.0,en:eggs|en:gluten|en:milk|en:soybeans,21900000014
8480017531995,Ensalada china,"Dia, Dia - Distribuidora Internacional de Alimentación S.A.",verdura,36.0,1.3,0.2,6.5,en:sulphur-dioxide-and-sulphites,1
8480017038685,Ensalada gourmet,Dia,verdura,18.0,1.4,0.3,1.1,,2
8437012681538,Ensalada mixta,Fresquia,verdura,21.0,1.1,0.0,3.4,,19900000002
8480017038708,Ensalada primavera,Dia,verdura,16.0,1.3,0.2,0.9,,1
8410770022409,Ensaladilla,Trevijano,platos_preparados,337.0,7.2,1.9,62.0,,1
8480017141552,Ensaladilla jardinera,"Dia, Dia - Distribuidora Internacional de Alimentación S.A.",verdura,70.0,2.4,0.2,13.6,,1
2623667033198,Escalopes de dinde Halal (x 3) extra fines,Dia,carne,109.7,22.4,1.9,0.8,,18950000002
2402146006386,Escalopines de pavo marinados,dia,carne,115.0,17.0,5.2,0.4,,1
2500321003455,Escalopín adobado de pechuga,dia,carne,112.8,20.4,2.8,1.5,,2
8480017522085,Espagueti,Dia,pasta_arroz,349.0,12.0,1.5,70.0,en:gluten,22900000005
8480017005205,Espagueti,Al Diante,pasta_arroz,355.0,12.0,1.8,71.0,en:gluten,19900000009
8480017041180,Esparragos medianos,Dia,verdura,19.0,1.3,0.7,1.4,,24900000007
8480017390219,Espetec Extra,Dia,carne,443.0,27.0,35.0,5.0,en:milk,18900000010
8480017038692,Espinaca,Dia,verdura,25.0,2.9,0.4,1.4,,5
8480017532961,Espinacas,Dia,verdura,15.0,1.9,0.0,1.0,,0
8480017013934,Espinacas cortadas ultracongeladas,Dia,verdura,22.0,3.0,0.0,0.3,,1
8480017331175,Espirales tricolor,Dia,pasta_arroz,350.0,12.0,1.7,70.0,,22900000015
8480017018328,Espárragos blancos delgados,Dia,verdura,27.0,2.1,0.7,2.5,,1
8480017290144,Fajitas Al Punto Dia bandeja 275 g,DIA,platos_preparados,252.0,8.8,10.5,30.7,en:gluten|en:milk,4
8480017029195,Fiambre da perna,Dia,carne,102.0,15.5,4.0,1.0,,0
8480017068699,Fiambre de Pechuga de Pollo,"Dia, Sabor Charcuteiro",platos_preparados,85.0,11.0,1.7,6.4,,0
3560070594351,Fibra 5 frutas secas,Carrefour,cereales_desayuno,381.0,8.9,6.6,66.0,en:gluten|en:nuts,21950000010
8480017532220,Fibra flakes,Dia,cereales_desayuno,371.0,10.6,2.4,71.9,,24950000015
8480017097651,Fideos chinos de pollo,Dia,pasta_arroz,81.0,1.9,3.3,10.8,en:celery|en:gluten|en:milk,1
8480017032645,Figuras de mazapán,Dia,snacks_dulces,470.0,8.0,24.0,55.5,en:nuts,1
8480017045423,Filete de Bacalao,Dia,pescado_marisco,29.5,6.9,0.2,0.1,,19900000003
8480017512666,Filetes de caballa del Sur en aceite de oliva,Dia,pescado_marisco,197.0,25.2,10.0,1.5,en:fish,1
8480017266408,Filetes de caballa del sur en aceite de oliva,dia,pescado_marisco,301.0,16.2,25.0,0.5,en:fish|en:fish,3
8480017033871,Flan de huevo al baño maría,Dia,lacteos,137.0,5.5,2.0,23.1,en:eggs|en:milk,22900000006
8480017192684,Fletan negro,Dia,pescado_marisco,112.0,8.6,8.4,0.7,,0
8480017108500,Florida,Dia,bebidas,25.0,0.1,0.1,5.8,,1
8480017037008,Fresa y Kiwi,Dia,yogures,32.0,3.0,0.1,4.0,en:milk,3
8480017087799,Frutas Deshidratadas,Dia,frutos_secos_semillas,296.0,2.6,0.8,66.0,,1
8480017230898,Galleta María,Dia,snacks_dulces,431.0,8.0,9.5,77.0,en:gluten|en:soybeans|en:sulphur-dioxide-and-sulphites,2
8410376000825,Galleta María Ligera Sin Sal y Sin Azúcares Añadidos,Gullón,snacks_dulces,408.0,9.0,13.0,58.0,en:gluten|en:milk|en:sesame-seeds|en:soybeans|en:sulphur-dioxide-and-sulphites,24950000057
8480017120083,Galleta Relieve,Dia,snacks_dulces,468.0,6.0,18.0,69.0,en:gluten|en:milk|en:soybeans,24900000014
8480017092977,Galleta Shortcake,Dia,snacks_dulces,474.0,6.7,19.0,68.0,en:eggs|en:gluten|en:milk,1
8480017492210,Galleta cubierta de chocolate con leche,Dia,snacks_dulces,534.0,5.0,31.1,57.0,en:gluten|en:milk,0
8480017099549,Galleta maría dorada,Dia,snacks_dulces,444.0,5.7,15.0,74.0,en:gluten|en:milk|en:peanuts|en:soybeans|en:sulphur-dioxide-and-sulphites,22950000006
8480017238634,Galleta maría integral,Dia,snacks_dulces,433.0,7.3,11.0,74.0,en:gluten|en:soybeans|en:sulphur-dioxide-and-sulphites,24900000015
8410196051380,Galletas B-SAN Integral Chocolate sin azúcares añadidos,Virginias,snacks_dulces,489.2,8.2,31.0,51.0,en:gluten|en:sulphur-dioxide-and-sulphites|es:avena,19900000001
7622210114730,Galletas Digestive,"Fontaneda,Mondelez",snacks_dulces,477.5,7.1,20.5,64.0,en:gluten|en:soybeans,24950000030
8480017092984,Galletas Digestive Soja & Frutas,Dia,snacks_dulces,466.0,6.7,18.0,67.0,en:gluten|en:soybeans,20900000001
8480017004697,Galletas María,Dia,snacks_dulces,434.0,7.6,10.0,77.0,en:gluten|en:milk|en:soybeans|en:sulphur-dioxide-and-sulphites|en:milk,24900000015
3560070932429,Galletas con mantequilla,"Carrefour, Carrefour Discount",snacks_dulces,450.0,7.5,15.0,70.0,en:eggs|en:gluten|en:milk,24950000017
8480017048813,Galletas cookies con pepitas de chocolate,Dia,snacks_dulces,507.0,5.5,25.5,62.6,en:gluten|en:milk|en:soybeans,24900000009
8480017036186,Galletas de mantequilla,Dia,snacks_dulces,519.0,5.3,28.3,59.9,en:gluten,0
8480017836489,Galletas digestive,Dia,snacks_dulces,464.2,6.0,17.0,70.0,en:gluten,23900000003
8480017092991,Galletas digestive de avena,Dia,snacks_dulces,477.0,7.5,21.0,61.0,en:gluten|es:avena,24950000035
8480017313393,Galletas rellenas de caramelo salado,Galleteca de Dia,snacks_dulces,493.0,5.0,22.9,65.8,en:eggs|en:gluten|en:milk|en:soybeans,8
8436042462001,Galletas saladas,Biscuits Galicia,snacks_dulces,438.0,10.0,13.0,68.0,,2
8480017291790,Ganchitos sabor Queso,Dia,snacks_dulces,518.0,5.9,26.0,65.0,en:milk,1
8480017144690,Garbanzo pedrosillano,Dia,legumbres,333.0,19.0,6.9,36.0,,1
8480017012326,Garbanzos cocidos extra,Dia,legumbres,95.0,5.4,1.9,12.0,en:sulphur-dioxide-and-sulphites,24900000009
8480017031235,Garbanzos con verduras,Dia,legumbres,86.0,5.4,2.1,9.5,en:sulphur-dioxide-and-sulphites,1
8436534681620,Gazpacho,Sanflavino,platos_preparados,44.5,0.6,3.7,2.2,,0
8480017432315,Gazpacho,Dia,platos_preparados,42.0,0.8,2.3,3.6,,24950000018
8437002736033,Gazpacho andaluz,Solfrío,platos_preparados,69.0,0.6,5.4,4.0,en:gluten,1
8480017829559,Gazpacho pack 3 unidades,Dia,platos_preparados,42.0,0.8,2.3,3.6,,23900000005
8480017201195,Gazpacho suave,Dia,platos_preparados,41.0,0.8,2.3,3.5,,24950000015
